train_number,station_code,timestamp,scheduled_arrival,scheduled_departure,actual_arrival,speed_kmph,signal_aspect,rolling_stock_health,weather_condition
12164,MGS,2025-09-19 13:14:00,2025-09-19 13:16:00,2025-09-19 13:23:00,2025-09-19 13:28:00,42.2,GREEN,0.96,storm
12310,HWH,2025-09-11 12:07:00,2025-09-11 12:12:00,2025-09-11 12:21:00,2025-09-11 12:18:00,49.9,YELLOW,0.89,fog
12544,PNBE,2025-09-04 01:26:00,2025-09-04 01:31:00,2025-09-04 01:37:00,2025-09-04 01:54:00,40.2,RED,0.92,fog
12765,CNB,2025-09-16 14:57:00,2025-09-16 15:02:00,2025-09-16 15:11:00,2025-09-16 15:00:00,31.8,YELLOW,0.83,storm
12958,NDLS,2025-09-11 09:11:00,2025-09-11 09:14:00,2025-09-11 09:18:00,2025-09-11 09:35:00,50.9,YELLOW,0.94,fog
12164,HWH,2025-09-15 09:55:00,2025-09-15 09:59:00,2025-09-15 10:03:00,2025-09-15 09:58:00,57.3,GREEN,0.91,fog
12507,CNB,2025-09-19 06:16:00,2025-09-19 06:17:00,2025-09-19 06:26:00,2025-09-19 06:34:00,41.3,GREEN,0.84,clear
12468,CNB,2025-09-12 04:21:00,2025-09-12 04:22:00,2025-09-12 04:28:00,2025-09-12 04:39:00,32.1,YELLOW,0.82,storm
12167,PNBE,2025-09-17 14:19:00,2025-09-17 14:21:00,2025-09-17 14:27:00,2025-09-17 14:46:00,28.9,YELLOW,0.92,fog
12535,MGS,2025-09-18 15:51:00,2025-09-18 15:54:00,2025-09-18 15:58:00,2025-09-18 15:54:00,61.5,YELLOW,0.92,storm
12106,BCT,2025-09-16 18:23:00,2025-09-16 18:26:00,2025-09-16 18:35:00,2025-09-16 18:54:00,47.6,YELLOW,0.92,rain
12262,NDLS,2025-09-01 16:42:00,2025-09-01 16:43:00,2025-09-01 16:48:00,2025-09-01 16:58:00,48.5,YELLOW,0.98,clear
12565,MGS,2025-09-14 03:45:00,2025-09-14 03:47:00,2025-09-14 03:51:00,2025-09-14 04:08:00,35.2,YELLOW,0.95,rain
12553,NDLS,2025-09-16 15:33:00,2025-09-16 15:36:00,2025-09-16 15:45:00,2025-09-16 16:05:00,53.8,GREEN,0.87,rain
12809,BCT,2025-09-17 02:37:00,2025-09-17 02:40:00,2025-09-17 02:46:00,2025-09-17 03:07:00,55.1,RED,1.0,clear
12414,VAPI,2025-09-03 18:17:00,2025-09-03 18:20:00,2025-09-03 18:27:00,2025-09-03 18:21:00,26.2,YELLOW,1.0,fog
12145,ALD,2025-09-12 10:11:00,2025-09-12 10:12:00,2025-09-12 10:22:00,2025-09-12 10:17:00,33.3,GREEN,0.93,clear
12408,HWH,2025-09-11 21:56:00,2025-09-11 22:01:00,2025-09-11 22:11:00,2025-09-11 22:00:00,55.9,GREEN,0.88,storm
12252,PNBE,2025-09-09 15:14:00,2025-09-09 15:17:00,2025-09-09 15:27:00,2025-09-09 15:45:00,53.0,YELLOW,0.86,storm
12919,NDLS,2025-09-07 00:55:00,2025-09-07 00:57:00,2025-09-07 01:02:00,2025-09-07 01:24:00,31.1,GREEN,0.91,storm
12220,ST,2025-09-01 13:26:00,2025-09-01 13:30:00,2025-09-01 13:38:00,2025-09-01 13:37:00,56.1,GREEN,0.88,clear
12226,ALD,2025-09-05 10:55:00,2025-09-05 10:59:00,2025-09-05 11:08:00,2025-09-05 11:23:00,60.8,YELLOW,0.99,rain
12670,ST,2025-09-14 17:52:00,2025-09-14 17:53:00,2025-09-14 18:01:00,2025-09-14 18:00:00,54.2,RED,0.92,rain
12796,MGS,2025-09-06 09:24:00,2025-09-06 09:29:00,2025-09-06 09:33:00,2025-09-06 09:34:00,60.2,RED,0.88,clear
12859,NDLS,2025-09-16 21:39:00,2025-09-16 21:42:00,2025-09-16 21:46:00,2025-09-16 22:01:00,60.4,GREEN,0.88,clear
12002,CNB,2025-09-06 08:42:00,2025-09-06 08:47:00,2025-09-06 08:56:00,2025-09-06 09:08:00,52.0,RED,0.93,storm
12773,ST,2025-09-20 08:21:00,2025-09-20 08:22:00,2025-09-20 08:28:00,2025-09-20 08:22:00,33.9,YELLOW,0.92,clear
12929,PNBE,2025-09-14 15:08:00,2025-09-14 15:09:00,2025-09-14 15:14:00,2025-09-14 15:38:00,45.1,YELLOW,0.94,fog
12803,SDAH,2025-09-20 20:09:00,2025-09-20 20:14:00,2025-09-20 20:20:00,2025-09-20 20:15:00,41.3,RED,0.94,rain
12814,NDLS,2025-09-02 04:35:00,2025-09-02 04:37:00,2025-09-02 04:45:00,2025-09-02 05:03:00,55.2,GREEN,0.9,storm
12454,NDLS,2025-09-07 19:47:00,2025-09-07 19:50:00,2025-09-07 19:56:00,2025-09-07 19:55:00,40.5,RED,0.82,clear
12683,VAPI,2025-09-16 18:02:00,2025-09-16 18:06:00,2025-09-16 18:13:00,2025-09-16 18:12:00,43.4,YELLOW,0.93,clear
12761,VAPI,2025-09-02 13:23:00,2025-09-02 13:25:00,2025-09-02 13:31:00,2025-09-02 13:40:00,38.5,RED,0.95,fog
12457,PNBE,2025-09-16 00:59:00,2025-09-16 01:04:00,2025-09-16 01:08:00,2025-09-16 01:04:00,35.2,YELLOW,0.88,storm
12504,CNB,2025-09-01 07:28:00,2025-09-01 07:29:00,2025-09-01 07:33:00,2025-09-01 07:48:00,32.9,RED,0.87,fog
12464,NDLS,2025-09-05 07:49:00,2025-09-05 07:50:00,2025-09-05 08:00:00,2025-09-05 07:59:00,38.9,RED,0.93,clear
12942,ST,2025-09-05 09:57:00,2025-09-05 09:59:00,2025-09-05 10:02:00,2025-09-05 10:25:00,42.1,YELLOW,0.88,fog
12459,ALD,2025-09-20 02:25:00,2025-09-20 02:26:00,2025-09-20 02:30:00,2025-09-20 02:41:00,52.7,RED,0.87,clear
12598,BCT,2025-09-02 07:19:00,2025-09-02 07:24:00,2025-09-02 07:31:00,2025-09-02 07:41:00,27.5,YELLOW,0.95,storm
12997,VAPI,2025-09-19 23:19:00,2025-09-19 23:20:00,2025-09-19 23:26:00,2025-09-19 23:32:00,42.1,RED,0.89,fog
12450,SDAH,2025-09-16 22:14:00,2025-09-16 22:16:00,2025-09-16 22:22:00,2025-09-16 22:14:00,54.3,YELLOW,0.88,fog
12218,VAPI,2025-09-13 17:22:00,2025-09-13 17:23:00,2025-09-13 17:30:00,2025-09-13 17:45:00,38.0,GREEN,0.92,fog
12985,SDAH,2025-09-18 09:56:00,2025-09-18 10:01:00,2025-09-18 10:11:00,2025-09-18 10:30:00,44.7,YELLOW,0.81,clear
12033,VAPI,2025-09-08 18:28:00,2025-09-08 18:30:00,2025-09-08 18:39:00,2025-09-08 18:58:00,34.7,YELLOW,0.9,clear
12531,CNB,2025-09-01 18:07:00,2025-09-01 18:10:00,2025-09-01 18:16:00,2025-09-01 18:23:00,36.9,RED,0.99,fog
12857,VAPI,2025-09-12 00:00:00,2025-09-12 00:04:00,2025-09-12 00:09:00,2025-09-12 00:12:00,43.0,RED,0.95,storm
12950,SDAH,2025-09-02 08:43:00,2025-09-02 08:44:00,2025-09-02 08:50:00,2025-09-02 09:01:00,41.8,YELLOW,0.85,rain
12493,MGS,2025-09-14 10:41:00,2025-09-14 10:46:00,2025-09-14 10:55:00,2025-09-14 10:55:00,64.9,RED,0.88,fog
12495,ALD,2025-09-14 22:09:00,2025-09-14 22:12:00,2025-09-14 22:18:00,2025-09-14 22:33:00,68.2,YELLOW,0.92,rain
12374,BCT,2025-09-20 17:19:00,2025-09-20 17:24:00,2025-09-20 17:33:00,2025-09-20 17:37:00,40.1,YELLOW,0.87,storm
12871,NDLS,2025-09-11 03:59:00,2025-09-11 04:03:00,2025-09-11 04:06:00,2025-09-11 04:22:00,50.3,YELLOW,0.9,rain
12852,HWH,2025-09-14 13:47:00,2025-09-14 13:52:00,2025-09-14 13:55:00,2025-09-14 14:16:00,29.9,GREEN,0.96,fog
12266,ST,2025-09-18 19:25:00,2025-09-18 19:29:00,2025-09-18 19:37:00,2025-09-18 19:56:00,47.3,YELLOW,1.0,storm
12637,BCT,2025-09-12 19:52:00,2025-09-12 19:55:00,2025-09-12 20:03:00,2025-09-12 20:19:00,47.0,YELLOW,0.79,clear
12104,HWH,2025-09-04 12:02:00,2025-09-04 12:07:00,2025-09-04 12:12:00,2025-09-04 12:18:00,46.6,YELLOW,0.94,fog
12819,PNBE,2025-09-01 11:43:00,2025-09-01 11:48:00,2025-09-01 11:58:00,2025-09-01 11:53:00,36.9,YELLOW,0.96,fog
12836,ALD,2025-09-04 12:04:00,2025-09-04 12:05:00,2025-09-04 12:12:00,2025-09-04 12:06:00,28.5,RED,0.96,fog
12791,ST,2025-09-07 03:53:00,2025-09-07 03:56:00,2025-09-07 04:03:00,2025-09-07 04:25:00,33.8,RED,0.88,fog
12786,HWH,2025-09-01 22:44:00,2025-09-01 22:47:00,2025-09-01 22:56:00,2025-09-01 22:54:00,38.8,GREEN,0.97,fog
12493,VAPI,2025-09-15 18:20:00,2025-09-15 18:22:00,2025-09-15 18:27:00,2025-09-15 18:35:00,37.7,YELLOW,0.98,rain
12396,SDAH,2025-09-07 17:27:00,2025-09-07 17:29:00,2025-09-07 17:38:00,2025-09-07 17:57:00,50.6,RED,0.78,fog
12483,PNBE,2025-09-15 00:56:00,2025-09-15 00:58:00,2025-09-15 01:05:00,2025-09-15 01:22:00,45.5,RED,0.9,fog
12648,HWH,2025-09-18 12:51:00,2025-09-18 12:54:00,2025-09-18 12:57:00,2025-09-18 13:23:00,46.8,RED,0.93,clear
12427,PNBE,2025-09-10 16:21:00,2025-09-10 16:24:00,2025-09-10 16:29:00,2025-09-10 16:40:00,69.2,YELLOW,0.9,clear
12342,BCT,2025-09-02 10:59:00,2025-09-02 11:00:00,2025-09-02 11:06:00,2025-09-02 11:25:00,38.9,GREEN,0.96,clear
12385,ST,2025-09-16 09:46:00,2025-09-16 09:51:00,2025-09-16 09:55:00,2025-09-16 10:09:00,44.7,GREEN,0.82,rain
12230,ALD,2025-09-09 04:58:00,2025-09-09 05:01:00,2025-09-09 05:07:00,2025-09-09 05:02:00,32.2,RED,1.0,rain
12514,HWH,2025-09-02 07:15:00,2025-09-02 07:17:00,2025-09-02 07:27:00,2025-09-02 07:27:00,58.2,YELLOW,0.87,rain
12554,MGS,2025-09-19 16:41:00,2025-09-19 16:46:00,2025-09-19 16:51:00,2025-09-19 17:14:00,51.6,RED,0.89,clear
12915,PNBE,2025-09-06 06:54:00,2025-09-06 06:58:00,2025-09-06 07:02:00,2025-09-06 07:22:00,52.6,RED,0.84,clear
12164,PNBE,2025-09-01 15:11:00,2025-09-01 15:14:00,2025-09-01 15:23:00,2025-09-01 15:20:00,54.6,RED,0.92,storm
12985,PNBE,2025-09-11 09:21:00,2025-09-11 09:22:00,2025-09-11 09:29:00,2025-09-11 09:29:00,45.2,GREEN,0.95,storm
12272,VAPI,2025-09-03 04:23:00,2025-09-03 04:27:00,2025-09-03 04:30:00,2025-09-03 04:36:00,31.8,GREEN,0.88,fog
12211,VAPI,2025-09-07 19:23:00,2025-09-07 19:27:00,2025-09-07 19:35:00,2025-09-07 19:40:00,49.4,YELLOW,0.88,rain
12223,ALD,2025-09-02 00:09:00,2025-09-02 00:11:00,2025-09-02 00:15:00,2025-09-02 00:15:00,48.4,YELLOW,0.88,fog
12077,BCT,2025-09-18 15:04:00,2025-09-18 15:05:00,2025-09-18 15:15:00,2025-09-18 15:20:00,56.8,YELLOW,0.93,rain
12585,SDAH,2025-09-12 00:38:00,2025-09-12 00:39:00,2025-09-12 00:43:00,2025-09-12 00:52:00,42.6,YELLOW,0.94,fog
12850,NDLS,2025-09-14 21:42:00,2025-09-14 21:45:00,2025-09-14 21:52:00,2025-09-14 22:08:00,40.2,GREEN,0.95,clear
12113,PNBE,2025-09-06 23:07:00,2025-09-06 23:09:00,2025-09-06 23:13:00,2025-09-06 23:18:00,51.9,GREEN,0.93,rain
12495,ST,2025-09-02 06:59:00,2025-09-02 07:02:00,2025-09-02 07:11:00,2025-09-02 07:11:00,39.6,RED,0.94,storm
12859,HWH,2025-09-20 08:19:00,2025-09-20 08:22:00,2025-09-20 08:32:00,2025-09-20 08:48:00,36.8,RED,0.97,rain
12602,BCT,2025-09-04 07:02:00,2025-09-04 07:07:00,2025-09-04 07:11:00,2025-09-04 07:17:00,36.3,GREEN,0.94,rain
12098,ALD,2025-09-13 13:32:00,2025-09-13 13:34:00,2025-09-13 13:42:00,2025-09-13 13:34:00,46.5,RED,0.81,fog
12834,BCT,2025-09-14 10:36:00,2025-09-14 10:39:00,2025-09-14 10:48:00,2025-09-14 10:45:00,49.0,YELLOW,0.82,storm
12565,VAPI,2025-09-04 04:37:00,2025-09-04 04:42:00,2025-09-04 04:46:00,2025-09-04 04:52:00,50.8,RED,0.95,fog
12954,PNBE,2025-09-18 04:26:00,2025-09-18 04:27:00,2025-09-18 04:31:00,2025-09-18 04:44:00,44.0,YELLOW,0.95,fog
12361,VAPI,2025-09-06 07:29:00,2025-09-06 07:34:00,2025-09-06 07:39:00,2025-09-06 07:47:00,55.8,RED,0.95,clear
12260,BCT,2025-09-15 21:06:00,2025-09-15 21:11:00,2025-09-15 21:16:00,2025-09-15 21:36:00,34.2,YELLOW,0.83,clear
12523,BCT,2025-09-05 14:15:00,2025-09-05 14:17:00,2025-09-05 14:27:00,2025-09-05 14:46:00,49.2,YELLOW,0.91,storm
12752,SDAH,2025-09-07 15:21:00,2025-09-07 15:25:00,2025-09-07 15:34:00,2025-09-07 15:26:00,57.8,GREEN,0.95,rain
12843,SDAH,2025-09-20 07:39:00,2025-09-20 07:43:00,2025-09-20 07:51:00,2025-09-20 08:01:00,48.9,RED,0.86,storm
12113,SDAH,2025-09-19 20:32:00,2025-09-19 20:35:00,2025-09-19 20:45:00,2025-09-19 20:52:00,51.2,GREEN,0.99,rain
12417,ALD,2025-09-15 05:17:00,2025-09-15 05:20:00,2025-09-15 05:30:00,2025-09-15 05:25:00,45.3,GREEN,0.95,clear
12557,BCT,2025-09-08 22:03:00,2025-09-08 22:04:00,2025-09-08 22:13:00,2025-09-08 22:12:00,39.4,RED,0.8,fog
12356,SDAH,2025-09-20 18:13:00,2025-09-20 18:15:00,2025-09-20 18:24:00,2025-09-20 18:19:00,62.3,GREEN,0.96,fog
12282,VAPI,2025-09-19 16:39:00,2025-09-19 16:44:00,2025-09-19 16:50:00,2025-09-19 16:51:00,45.2,GREEN,0.93,storm
12237,ST,2025-09-19 08:35:00,2025-09-19 08:38:00,2025-09-19 08:45:00,2025-09-19 08:39:00,60.8,GREEN,0.92,fog
12496,MGS,2025-09-08 04:36:00,2025-09-08 04:38:00,2025-09-08 04:41:00,2025-09-08 05:07:00,47.8,YELLOW,0.9,clear
12051,CNB,2025-09-10 20:06:00,2025-09-10 20:11:00,2025-09-10 20:21:00,2025-09-10 20:24:00,38.0,GREEN,0.92,storm
12628,ST,2025-09-01 08:24:00,2025-09-01 08:29:00,2025-09-01 08:32:00,2025-09-01 08:51:00,43.0,GREEN,0.9,clear
12928,PNBE,2025-09-20 21:15:00,2025-09-20 21:18:00,2025-09-20 21:22:00,2025-09-20 21:26:00,66.8,RED,0.93,rain
12560,MGS,2025-09-11 22:36:00,2025-09-11 22:40:00,2025-09-11 22:43:00,2025-09-11 22:40:00,27.7,RED,0.84,rain
12005,ALD,2025-09-20 04:52:00,2025-09-20 04:57:00,2025-09-20 05:04:00,2025-09-20 05:01:00,34.1,GREEN,0.84,fog
12563,CNB,2025-09-02 10:52:00,2025-09-02 10:53:00,2025-09-02 10:56:00,2025-09-02 10:51:00,38.8,GREEN,0.97,clear
12481,PNBE,2025-09-17 05:24:00,2025-09-17 05:29:00,2025-09-17 05:37:00,2025-09-17 05:44:00,44.9,RED,0.86,rain
12504,BCT,2025-09-13 17:57:00,2025-09-13 17:58:00,2025-09-13 18:06:00,2025-09-13 18:24:00,37.9,YELLOW,0.89,rain
12371,ST,2025-09-14 07:25:00,2025-09-14 07:28:00,2025-09-14 07:33:00,2025-09-14 07:56:00,37.1,YELLOW,0.88,clear
12213,CNB,2025-09-18 09:34:00,2025-09-18 09:39:00,2025-09-18 09:43:00,2025-09-18 09:55:00,61.7,GREEN,0.89,clear
12968,NDLS,2025-09-10 08:05:00,2025-09-10 08:09:00,2025-09-10 08:12:00,2025-09-10 08:36:00,26.9,YELLOW,0.88,storm
12218,SDAH,2025-09-20 17:55:00,2025-09-20 17:56:00,2025-09-20 18:03:00,2025-09-20 18:10:00,56.9,RED,0.9,rain
12290,SDAH,2025-09-12 11:06:00,2025-09-12 11:11:00,2025-09-12 11:17:00,2025-09-12 11:29:00,25.9,YELLOW,0.97,fog
12415,PNBE,2025-09-08 11:56:00,2025-09-08 11:59:00,2025-09-08 12:02:00,2025-09-08 12:25:00,36.8,GREEN,0.94,rain
12842,SDAH,2025-09-09 22:25:00,2025-09-09 22:27:00,2025-09-09 22:31:00,2025-09-09 22:54:00,49.8,RED,0.82,clear
12168,VAPI,2025-09-05 11:20:00,2025-09-05 11:25:00,2025-09-05 11:33:00,2025-09-05 11:33:00,49.8,YELLOW,0.89,rain
12000,CNB,2025-09-16 22:18:00,2025-09-16 22:22:00,2025-09-16 22:25:00,2025-09-16 22:35:00,37.6,YELLOW,0.91,storm
12475,SDAH,2025-09-11 16:35:00,2025-09-11 16:36:00,2025-09-11 16:46:00,2025-09-11 17:05:00,37.1,GREEN,0.83,clear
12752,HWH,2025-09-03 03:50:00,2025-09-03 03:51:00,2025-09-03 04:01:00,2025-09-03 04:10:00,54.8,RED,0.79,clear
12307,HWH,2025-09-07 12:52:00,2025-09-07 12:56:00,2025-09-07 13:03:00,2025-09-07 13:07:00,33.1,RED,0.93,fog
12923,MGS,2025-09-13 03:37:00,2025-09-13 03:42:00,2025-09-13 03:48:00,2025-09-13 03:57:00,43.1,RED,0.92,rain
12956,PNBE,2025-09-11 21:19:00,2025-09-11 21:23:00,2025-09-11 21:30:00,2025-09-11 21:29:00,59.3,GREEN,0.92,storm
12178,VAPI,2025-09-16 10:01:00,2025-09-16 10:03:00,2025-09-16 10:10:00,2025-09-16 10:28:00,33.7,RED,0.92,clear
12269,CNB,2025-09-02 15:22:00,2025-09-02 15:23:00,2025-09-02 15:27:00,2025-09-02 15:36:00,47.7,GREEN,0.89,rain
12618,BCT,2025-09-10 11:56:00,2025-09-10 11:58:00,2025-09-10 12:03:00,2025-09-10 11:58:00,46.2,RED,0.94,storm
12147,ALD,2025-09-16 01:53:00,2025-09-16 01:58:00,2025-09-16 02:03:00,2025-09-16 02:13:00,48.7,RED,0.94,storm
12442,BCT,2025-09-16 03:37:00,2025-09-16 03:40:00,2025-09-16 03:50:00,2025-09-16 03:51:00,49.4,GREEN,0.85,clear
12439,CNB,2025-09-12 14:25:00,2025-09-12 14:27:00,2025-09-12 14:37:00,2025-09-12 14:34:00,36.7,RED,0.84,fog
12608,MGS,2025-09-14 03:48:00,2025-09-14 03:52:00,2025-09-14 03:57:00,2025-09-14 03:52:00,34.1,YELLOW,0.91,fog
12157,HWH,2025-09-20 03:34:00,2025-09-20 03:36:00,2025-09-20 03:42:00,2025-09-20 03:40:00,65.8,GREEN,0.92,clear
12646,VAPI,2025-09-20 14:54:00,2025-09-20 14:56:00,2025-09-20 14:59:00,2025-09-20 15:25:00,36.3,YELLOW,0.89,rain
12360,PNBE,2025-09-16 04:10:00,2025-09-16 04:11:00,2025-09-16 04:14:00,2025-09-16 04:32:00,43.3,RED,0.78,fog
12085,MGS,2025-09-10 13:48:00,2025-09-10 13:50:00,2025-09-10 13:53:00,2025-09-10 14:12:00,53.9,GREEN,0.85,storm
12749,SDAH,2025-09-20 08:16:00,2025-09-20 08:20:00,2025-09-20 08:23:00,2025-09-20 08:49:00,56.7,GREEN,0.82,rain
12518,SDAH,2025-09-16 17:04:00,2025-09-16 17:08:00,2025-09-16 17:15:00,2025-09-16 17:30:00,47.4,GREEN,0.92,fog
12238,SDAH,2025-09-01 14:03:00,2025-09-01 14:08:00,2025-09-01 14:18:00,2025-09-01 14:15:00,54.7,GREEN,0.94,fog
12253,HWH,2025-09-03 10:18:00,2025-09-03 10:20:00,2025-09-03 10:28:00,2025-09-03 10:47:00,60.7,GREEN,0.91,clear
12334,HWH,2025-09-19 21:34:00,2025-09-19 21:35:00,2025-09-19 21:44:00,2025-09-19 21:59:00,39.9,YELLOW,0.97,storm
12379,ST,2025-09-16 12:02:00,2025-09-16 12:05:00,2025-09-16 12:10:00,2025-09-16 12:23:00,45.5,GREEN,0.97,fog
12809,SDAH,2025-09-01 09:54:00,2025-09-01 09:57:00,2025-09-01 10:05:00,2025-09-01 10:00:00,56.3,RED,0.91,fog
12246,NDLS,2025-09-04 13:48:00,2025-09-04 13:49:00,2025-09-04 13:54:00,2025-09-04 14:18:00,35.8,RED,0.92,storm
12248,MGS,2025-09-11 04:47:00,2025-09-11 04:49:00,2025-09-11 04:55:00,2025-09-11 05:18:00,32.0,RED,0.93,fog
12774,CNB,2025-09-08 00:42:00,2025-09-08 00:45:00,2025-09-08 00:53:00,2025-09-08 00:50:00,39.9,RED,0.94,fog
12960,HWH,2025-09-15 16:52:00,2025-09-15 16:54:00,2025-09-15 17:04:00,2025-09-15 17:05:00,46.0,RED,0.99,fog
12059,BCT,2025-09-15 12:55:00,2025-09-15 12:58:00,2025-09-15 13:04:00,2025-09-15 13:10:00,46.5,GREEN,0.83,clear
12751,ALD,2025-09-15 15:39:00,2025-09-15 15:44:00,2025-09-15 15:54:00,2025-09-15 15:52:00,28.2,GREEN,0.87,storm
12793,HWH,2025-09-08 03:43:00,2025-09-08 03:47:00,2025-09-08 03:55:00,2025-09-08 03:46:00,57.0,GREEN,0.91,fog
12657,MGS,2025-09-07 10:19:00,2025-09-07 10:22:00,2025-09-07 10:30:00,2025-09-07 10:43:00,41.0,YELLOW,0.94,storm
12596,PNBE,2025-09-10 03:58:00,2025-09-10 04:01:00,2025-09-10 04:07:00,2025-09-10 04:25:00,33.9,GREEN,0.93,rain
12786,SDAH,2025-09-14 17:20:00,2025-09-14 17:22:00,2025-09-14 17:30:00,2025-09-14 17:25:00,38.2,RED,0.93,fog
12741,SDAH,2025-09-08 08:13:00,2025-09-08 08:16:00,2025-09-08 08:22:00,2025-09-08 08:36:00,52.1,YELLOW,0.86,storm
12456,HWH,2025-09-08 03:17:00,2025-09-08 03:18:00,2025-09-08 03:24:00,2025-09-08 03:40:00,57.4,GREEN,0.93,rain
12081,CNB,2025-09-05 02:57:00,2025-09-05 03:00:00,2025-09-05 03:09:00,2025-09-05 03:09:00,53.2,GREEN,0.78,clear
12599,CNB,2025-09-06 16:21:00,2025-09-06 16:26:00,2025-09-06 16:30:00,2025-09-06 16:55:00,45.4,GREEN,0.92,fog
12719,VAPI,2025-09-17 14:06:00,2025-09-17 14:08:00,2025-09-17 14:15:00,2025-09-17 14:09:00,62.6,YELLOW,0.83,clear
12194,MGS,2025-09-11 12:35:00,2025-09-11 12:40:00,2025-09-11 12:45:00,2025-09-11 13:05:00,47.2,RED,0.86,rain
12453,ALD,2025-09-21 02:46:00,2025-09-21 02:48:00,2025-09-21 02:57:00,2025-09-21 03:09:00,34.7,GREEN,0.97,storm
12569,MGS,2025-09-19 14:38:00,2025-09-19 14:39:00,2025-09-19 14:43:00,2025-09-19 14:50:00,43.2,GREEN,0.99,fog
12051,SDAH,2025-09-10 04:15:00,2025-09-10 04:20:00,2025-09-10 04:23:00,2025-09-10 04:19:00,36.8,GREEN,0.84,storm
12802,BCT,2025-09-04 00:26:00,2025-09-04 00:27:00,2025-09-04 00:35:00,2025-09-04 00:56:00,39.9,YELLOW,0.84,clear
12838,SDAH,2025-09-19 07:02:00,2025-09-19 07:05:00,2025-09-19 07:11:00,2025-09-19 07:21:00,50.9,RED,0.96,fog
12780,MGS,2025-09-13 23:02:00,2025-09-13 23:03:00,2025-09-13 23:09:00,2025-09-13 23:30:00,40.8,GREEN,0.82,storm
12118,ALD,2025-09-20 06:25:00,2025-09-20 06:27:00,2025-09-20 06:34:00,2025-09-20 06:50:00,47.4,RED,1.0,rain
12272,VAPI,2025-09-11 03:36:00,2025-09-11 03:38:00,2025-09-11 03:48:00,2025-09-11 04:01:00,35.7,RED,0.95,clear
12639,ALD,2025-09-17 19:46:00,2025-09-17 19:48:00,2025-09-17 19:57:00,2025-09-17 19:59:00,41.2,RED,0.89,rain
12703,MGS,2025-09-03 11:46:00,2025-09-03 11:48:00,2025-09-03 11:54:00,2025-09-03 11:57:00,45.7,GREEN,0.89,fog
12670,VAPI,2025-09-14 21:53:00,2025-09-14 21:54:00,2025-09-14 22:02:00,2025-09-14 22:09:00,42.7,GREEN,0.9,clear
12741,PNBE,2025-09-13 09:42:00,2025-09-13 09:46:00,2025-09-13 09:55:00,2025-09-13 09:51:00,41.0,RED,0.9,clear
12201,PNBE,2025-09-08 23:54:00,2025-09-08 23:59:00,2025-09-09 00:08:00,2025-09-09 00:23:00,44.3,RED,0.84,rain
12791,ST,2025-09-19 13:09:00,2025-09-19 13:12:00,2025-09-19 13:17:00,2025-09-19 13:28:00,51.2,YELLOW,0.93,clear
12308,ALD,2025-09-19 23:35:00,2025-09-19 23:36:00,2025-09-19 23:39:00,2025-09-19 23:56:00,57.7,GREEN,0.97,clear
12313,NDLS,2025-09-15 13:56:00,2025-09-15 13:59:00,2025-09-15 14:07:00,2025-09-15 14:16:00,37.4,GREEN,0.94,clear
12852,SDAH,2025-09-14 19:12:00,2025-09-14 19:15:00,2025-09-14 19:25:00,2025-09-14 19:29:00,35.5,GREEN,0.92,rain
12463,VAPI,2025-09-18 17:20:00,2025-09-18 17:24:00,2025-09-18 17:32:00,2025-09-18 17:24:00,59.7,YELLOW,0.91,rain
12559,NDLS,2025-09-18 14:15:00,2025-09-18 14:16:00,2025-09-18 14:20:00,2025-09-18 14:28:00,60.1,GREEN,0.88,clear
12896,NDLS,2025-09-19 18:13:00,2025-09-19 18:14:00,2025-09-19 18:17:00,2025-09-19 18:20:00,48.9,GREEN,0.86,storm
12187,ST,2025-09-06 23:09:00,2025-09-06 23:13:00,2025-09-06 23:19:00,2025-09-06 23:28:00,34.3,RED,0.92,fog
12085,MGS,2025-09-18 08:00:00,2025-09-18 08:02:00,2025-09-18 08:06:00,2025-09-18 08:20:00,64.1,GREEN,0.99,fog
12015,MGS,2025-09-18 12:11:00,2025-09-18 12:15:00,2025-09-18 12:23:00,2025-09-18 12:21:00,30.3,YELLOW,0.92,clear
12107,MGS,2025-09-16 06:12:00,2025-09-16 06:14:00,2025-09-16 06:23:00,2025-09-16 06:34:00,47.7,YELLOW,0.86,fog
12863,CNB,2025-09-04 16:53:00,2025-09-04 16:57:00,2025-09-04 17:04:00,2025-09-04 17:16:00,34.2,RED,0.98,clear
12214,BCT,2025-09-09 12:07:00,2025-09-09 12:11:00,2025-09-09 12:18:00,2025-09-09 12:12:00,39.9,YELLOW,0.9,clear
12304,HWH,2025-09-17 00:45:00,2025-09-17 00:50:00,2025-09-17 01:00:00,2025-09-17 00:48:00,60.5,GREEN,0.94,rain
12482,ALD,2025-09-10 01:45:00,2025-09-10 01:49:00,2025-09-10 01:53:00,2025-09-10 01:50:00,59.5,GREEN,0.92,fog
12378,BCT,2025-09-11 11:12:00,2025-09-11 11:16:00,2025-09-11 11:24:00,2025-09-11 11:22:00,29.0,GREEN,0.79,clear
12503,ALD,2025-09-03 06:19:00,2025-09-03 06:24:00,2025-09-03 06:32:00,2025-09-03 06:37:00,40.6,RED,0.88,rain
12302,HWH,2025-09-13 05:01:00,2025-09-13 05:04:00,2025-09-13 05:09:00,2025-09-13 05:12:00,62.5,GREEN,1.0,fog
